"haggis"||""||"chili chocolate tart" 
"falafel"||""||"chili chocolate tart" 
"Miquel's Pizza"||"cauliflower"||"cinnamon brioche" 
"falafel"||"kale"||"mom's peach cobbler" 
"Miquel's Pizza"||"roasted green beans"||"cherry ice cream" 
"falafel"||"cauliflower"||"Mizu Shingen Mochi" 
"green coconut curry"||"peas"||"melopita" 
"hasenpfeffer"||""||"creme brulee" 
"pesce con vivo"||"cauliflower"||"Mizu Shingen Mochi" 
""||"kale"||"cherry ice cream" 
"hasenpfeffer"||"brussels sprouts"||"creme brulee" 
"ciopinno"||"broccali"||"Mizu Shingen Mochi" 
"haggis"||"kale"||"cherry ice cream" 
"hasenpfeffer"||"cauliflower"||"tavuk göğsü" 
"potato pie"||"cauliflower"||"cinnamon brioche" 
"Miquel's Pizza"||"peas"||"melopita" 
"ciopinno"||"roasted green beans"||"" 
"hasenpfeffer"||"roasted green beans"||"chili chocolate tart" 
"pesce con vivo"||"kale"||"cherry ice cream" 
"falafel"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"Miquel's Pizza"||"potato au gratin"||"mom's peach cobbler" 
"falafel"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"haggis"||"Chef John 5-spice carrots"||"saffron kheer" 
"Miquel's Pizza"||"broccali"||"melopita" 
"haggis"||"potato au gratin"||"cinnamon brioche" 
""||"potato au gratin"||"mom's peach cobbler" 
"ciopinno"||""||"" 
"ciopinno"||"peas"||"creme brulee" 
"potato pie"||"Chef John 5-spice carrots"||"cherry ice cream" 
"Miquel's Pizza"||"broccali"||"tavuk göğsü" 
"Miquel's Pizza"||""||"cinnamon brioche" 
"Miquel's Pizza"||""||"melopita" 
"Miquel's Pizza"||"peas"||"saffron kheer" 
"hasenpfeffer"||"brussels sprouts"||"creme brulee" 
"potato pie"||""||"chili chocolate tart" 
"potato pie"||"cauliflower"||"mom's peach cobbler" 
"green coconut curry"||"brussels sprouts"||"creme brulee" 
"green coconut curry"||"potato au gratin"||"Mizu Shingen Mochi" 
"pesce con vivo"||"broccali"||"cinnamon brioche" 
"hasenpfeffer"||"roasted green beans"||"creme brulee" 
"ciopinno"||"cauliflower"||"creme brulee" 
"potato pie"||"cauliflower"||"Mizu Shingen Mochi" 
"pesce con vivo"||"broccali"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"potato au gratin"||"tavuk göğsü" 
"green coconut curry"||"brussels sprouts"||"melopita" 
"potato pie"||"broccali"||"melopita" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"melopita" 
"pesce con vivo"||"kale"||"cherry ice cream" 
"green coconut curry"||"roasted green beans"||"saffron kheer" 
"pesce con vivo"||"kale"||"melopita" 
"pesce con vivo"||"roasted green beans"||"chili chocolate tart" 
""||"cauliflower"||"chili chocolate tart" 
"Miquel's Pizza"||"peas"||"tavuk göğsü" 
"haggis"||"potato au gratin"||"cherry ice cream" 
"hasenpfeffer"||"brussels sprouts"||"mom's peach cobbler" 
"haggis"||"brussels sprouts"||"saffron kheer" 
"hasenpfeffer"||"cauliflower"||"tavuk göğsü" 
"pesce con vivo"||"peas"||"creme brulee" 
"potato pie"||"kale"||"saffron kheer" 
"Miquel's Pizza"||"kale"||"saffron kheer" 
""||""||"chili chocolate tart" 
"hasenpfeffer"||"peas"||"cinnamon brioche" 
"ciopinno"||"peas"||"Mizu Shingen Mochi" 
"potato pie"||"kale"||"" 
"Miquel's Pizza"||"potato au gratin"||"mom's peach cobbler" 
"hasenpfeffer"||"roasted green beans"||"Mizu Shingen Mochi" 
"green coconut curry"||"kale"||"" 
"pesce con vivo"||"broccali"||"creme brulee" 
"potato pie"||"cauliflower"||"chili chocolate tart" 
"green coconut curry"||"peas"||"melopita" 
""||"cauliflower"||"" 
"green coconut curry"||"brussels sprouts"||"tavuk göğsü" 
"green coconut curry"||"potato au gratin"||"cherry ice cream" 
""||"brussels sprouts"||"chili chocolate tart" 
"potato pie"||"kale"||"cherry ice cream" 
"green coconut curry"||""||"tavuk göğsü" 
"falafel"||"brussels sprouts"||"mom's peach cobbler" 
"pesce con vivo"||"roasted green beans"||"" 
"falafel"||""||"tavuk göğsü" 
"hasenpfeffer"||"peas"||"" 
"green coconut curry"||"peas"||"saffron kheer" 
"pesce con vivo"||"cauliflower"||"saffron kheer" 
"potato pie"||"potato au gratin"||"Mizu Shingen Mochi" 
"ciopinno"||"kale"||"creme brulee" 
"Miquel's Pizza"||""||"Mizu Shingen Mochi" 
"hasenpfeffer"||"broccali"||"tavuk göğsü" 
"haggis"||"broccali"||"melopita" 
"haggis"||"Chef John 5-spice carrots"||"" 
"potato pie"||"potato au gratin"||"cinnamon brioche" 
"haggis"||"broccali"||"tavuk göğsü" 
"ciopinno"||"roasted green beans"||"tavuk göğsü" 
"haggis"||"broccali"||"cinnamon brioche" 
"potato pie"||"cauliflower"||"saffron kheer" 
"potato pie"||"Chef John 5-spice carrots"||"creme brulee" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"ciopinno"||"kale"||"tavuk göğsü" 
""||"potato au gratin"||"saffron kheer" 
"falafel"||"roasted green beans"||"mom's peach cobbler" 
"green coconut curry"||"kale"||"cinnamon brioche" 
"green coconut curry"||"roasted green beans"||"tavuk göğsü" 
"pesce con vivo"||"broccali"||"saffron kheer" 
"hasenpfeffer"||"brussels sprouts"||"" 
"falafel"||"kale"||"" 
"ciopinno"||""||"melopita" 
"Miquel's Pizza"||"cauliflower"||"mom's peach cobbler" 
"Miquel's Pizza"||"roasted green beans"||"saffron kheer" 
""||"potato au gratin"||"cherry ice cream" 
"haggis"||"kale"||"melopita" 
"green coconut curry"||"potato au gratin"||"melopita" 
"green coconut curry"||"brussels sprouts"||"melopita" 
"potato pie"||"kale"||"saffron kheer" 
"green coconut curry"||"kale"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"broccali"||"" 
"ciopinno"||"broccali"||"saffron kheer" 
""||"broccali"||"melopita" 
"pesce con vivo"||"cauliflower"||"creme brulee" 
"pesce con vivo"||""||"melopita" 
"haggis"||"broccali"||"creme brulee" 
"green coconut curry"||"potato au gratin"||"tavuk göğsü" 
"potato pie"||""||"" 
"falafel"||"broccali"||"tavuk göğsü" 
"ciopinno"||"roasted green beans"||"cinnamon brioche" 
"potato pie"||"cauliflower"||"Mizu Shingen Mochi" 
"pesce con vivo"||"peas"||"melopita" 
""||"cauliflower"||"melopita" 
""||"Chef John 5-spice carrots"||"melopita" 
"pesce con vivo"||"kale"||"tavuk göğsü" 
"hasenpfeffer"||"roasted green beans"||"" 
""||"cauliflower"||"cherry ice cream" 
"green coconut curry"||"broccali"||"melopita" 
"potato pie"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"hasenpfeffer"||"kale"||"cinnamon brioche" 
"ciopinno"||"potato au gratin"||"cinnamon brioche" 
"hasenpfeffer"||""||"cinnamon brioche" 
"ciopinno"||""||"cherry ice cream" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"pesce con vivo"||"Chef John 5-spice carrots"||"melopita" 
""||"cauliflower"||"mom's peach cobbler" 
"green coconut curry"||"cauliflower"||"" 
"potato pie"||"potato au gratin"||"chili chocolate tart" 
"green coconut curry"||"broccali"||"creme brulee" 
"falafel"||"kale"||"melopita" 
"ciopinno"||"kale"||"melopita" 
"pesce con vivo"||"cauliflower"||"mom's peach cobbler" 
"falafel"||"potato au gratin"||"mom's peach cobbler" 
"haggis"||"brussels sprouts"||"chili chocolate tart" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"saffron kheer" 
"hasenpfeffer"||"potato au gratin"||"mom's peach cobbler" 
"ciopinno"||"peas"||"melopita" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"creme brulee" 
"green coconut curry"||"roasted green beans"||"creme brulee" 
"pesce con vivo"||"roasted green beans"||"cherry ice cream" 
"ciopinno"||"Chef John 5-spice carrots"||"saffron kheer" 
""||"roasted green beans"||"creme brulee" 
"pesce con vivo"||"broccali"||"" 
"falafel"||"roasted green beans"||"saffron kheer" 
"haggis"||"kale"||"" 
"Miquel's Pizza"||"brussels sprouts"||"saffron kheer" 
"ciopinno"||""||"chili chocolate tart" 
"green coconut curry"||""||"" 
"potato pie"||""||"mom's peach cobbler" 
"green coconut curry"||"potato au gratin"||"melopita" 
"ciopinno"||"brussels sprouts"||"" 
"potato pie"||"potato au gratin"||"tavuk göğsü" 
"pesce con vivo"||"kale"||"mom's peach cobbler" 
"green coconut curry"||"cauliflower"||"cherry ice cream" 
"potato pie"||"broccali"||"creme brulee" 
"Miquel's Pizza"||"cauliflower"||"creme brulee" 
"falafel"||"Chef John 5-spice carrots"||"" 
"green coconut curry"||"potato au gratin"||"" 
"falafel"||"brussels sprouts"||"cherry ice cream" 
"ciopinno"||"broccali"||"Mizu Shingen Mochi" 
"green coconut curry"||"brussels sprouts"||"chili chocolate tart" 
""||"broccali"||"chili chocolate tart" 
"haggis"||"peas"||"chili chocolate tart" 
"green coconut curry"||"peas"||"" 
"ciopinno"||"Chef John 5-spice carrots"||"" 
""||"cauliflower"||"Mizu Shingen Mochi" 
"potato pie"||"brussels sprouts"||"saffron kheer" 
"falafel"||"Chef John 5-spice carrots"||"saffron kheer" 
"ciopinno"||"brussels sprouts"||"chili chocolate tart" 
"haggis"||"Chef John 5-spice carrots"||"melopita" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"hasenpfeffer"||""||"melopita" 
"ciopinno"||"brussels sprouts"||"tavuk göğsü" 
"hasenpfeffer"||"brussels sprouts"||"saffron kheer" 
"green coconut curry"||"kale"||"chili chocolate tart" 
"haggis"||"brussels sprouts"||"tavuk göğsü" 
"falafel"||"roasted green beans"||"creme brulee" 
"ciopinno"||"potato au gratin"||"mom's peach cobbler" 
"green coconut curry"||"brussels sprouts"||"tavuk göğsü" 
"Miquel's Pizza"||"kale"||"cinnamon brioche" 
"falafel"||"potato au gratin"||"chili chocolate tart" 
"ciopinno"||"roasted green beans"||"cinnamon brioche" 
"Miquel's Pizza"||"broccali"||"creme brulee" 
"haggis"||""||"chili chocolate tart" 
"hasenpfeffer"||""||"saffron kheer" 
"pesce con vivo"||"cauliflower"||"creme brulee" 
"ciopinno"||""||"cinnamon brioche" 
"potato pie"||"roasted green beans"||"" 
"pesce con vivo"||"roasted green beans"||"tavuk göğsü" 
"Miquel's Pizza"||"brussels sprouts"||"cherry ice cream" 
""||"kale"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"kale"||"creme brulee" 
"haggis"||"Chef John 5-spice carrots"||"creme brulee" 
"hasenpfeffer"||"brussels sprouts"||"Mizu Shingen Mochi" 
"haggis"||"roasted green beans"||"cinnamon brioche" 
"pesce con vivo"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"green coconut curry"||""||"cherry ice cream" 
"green coconut curry"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"ciopinno"||""||"creme brulee" 
"ciopinno"||"brussels sprouts"||"cinnamon brioche" 
"potato pie"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"haggis"||"potato au gratin"||"mom's peach cobbler" 
"ciopinno"||"brussels sprouts"||"cherry ice cream" 
"green coconut curry"||"peas"||"tavuk göğsü" 
""||"brussels sprouts"||"chili chocolate tart" 
"haggis"||"roasted green beans"||"melopita" 
"hasenpfeffer"||"brussels sprouts"||"chili chocolate tart" 
"falafel"||"peas"||"creme brulee" 
"haggis"||"kale"||"" 
""||"potato au gratin"||"cinnamon brioche" 
"haggis"||"roasted green beans"||"chili chocolate tart" 
"ciopinno"||"cauliflower"||"tavuk göğsü" 
"haggis"||"cauliflower"||"" 
"haggis"||"kale"||"cherry ice cream" 
""||"kale"||"tavuk göğsü" 
"falafel"||"broccali"||"melopita" 
"hasenpfeffer"||"potato au gratin"||"creme brulee" 
"hasenpfeffer"||"roasted green beans"||"tavuk göğsü" 
"hasenpfeffer"||"broccali"||"tavuk göğsü" 
""||"cauliflower"||"creme brulee" 
""||"Chef John 5-spice carrots"||"tavuk göğsü" 
"Miquel's Pizza"||"kale"||"" 
"hasenpfeffer"||"potato au gratin"||"chili chocolate tart" 
"Miquel's Pizza"||"kale"||"cinnamon brioche" 
"potato pie"||"brussels sprouts"||"" 
"falafel"||""||"cinnamon brioche" 
"falafel"||"potato au gratin"||"Mizu Shingen Mochi" 
"potato pie"||"brussels sprouts"||"tavuk göğsü" 
"ciopinno"||""||"" 
""||"Chef John 5-spice carrots"||"creme brulee" 
"falafel"||"cauliflower"||"melopita" 
"green coconut curry"||""||"chili chocolate tart" 
"falafel"||"potato au gratin"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"roasted green beans"||"tavuk göğsü" 
"green coconut curry"||"roasted green beans"||"saffron kheer" 
"haggis"||"broccali"||"chili chocolate tart" 
"Miquel's Pizza"||"brussels sprouts"||"Mizu Shingen Mochi" 
"pesce con vivo"||""||"Mizu Shingen Mochi" 
"green coconut curry"||"kale"||"cherry ice cream" 
"Miquel's Pizza"||"peas"||"tavuk göğsü" 
"green coconut curry"||"kale"||"Mizu Shingen Mochi" 
"green coconut curry"||"brussels sprouts"||"" 
""||"kale"||"chili chocolate tart" 
"falafel"||"brussels sprouts"||"saffron kheer" 
"ciopinno"||""||"creme brulee" 
"Miquel's Pizza"||"broccali"||"saffron kheer" 
""||"potato au gratin"||"" 
""||"broccali"||"cherry ice cream" 
""||"kale"||"melopita" 
"falafel"||"brussels sprouts"||"creme brulee" 
"ciopinno"||""||"saffron kheer" 
"hasenpfeffer"||"cauliflower"||"saffron kheer" 
""||"potato au gratin"||"chili chocolate tart" 
""||"brussels sprouts"||"saffron kheer" 
"haggis"||""||"mom's peach cobbler" 
"haggis"||"potato au gratin"||"tavuk göğsü" 
"ciopinno"||""||"" 
"potato pie"||"roasted green beans"||"tavuk göğsü" 
""||"cauliflower"||"saffron kheer" 
""||"broccali"||"melopita" 
"hasenpfeffer"||"brussels sprouts"||"chili chocolate tart" 
"green coconut curry"||"potato au gratin"||"" 
"green coconut curry"||"brussels sprouts"||"chili chocolate tart" 
"ciopinno"||"brussels sprouts"||"saffron kheer" 
"pesce con vivo"||""||"cherry ice cream" 
"ciopinno"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"ciopinno"||"potato au gratin"||"mom's peach cobbler" 
""||""||"saffron kheer" 
"hasenpfeffer"||""||"mom's peach cobbler" 
"pesce con vivo"||""||"chili chocolate tart" 
"pesce con vivo"||"kale"||"mom's peach cobbler" 
"haggis"||"potato au gratin"||"chili chocolate tart" 
"hasenpfeffer"||"brussels sprouts"||"cinnamon brioche" 
""||"broccali"||"cherry ice cream" 
"potato pie"||"brussels sprouts"||"mom's peach cobbler" 
"falafel"||"cauliflower"||"" 
"hasenpfeffer"||"cauliflower"||"chili chocolate tart" 
"potato pie"||"broccali"||"cinnamon brioche" 
"ciopinno"||"roasted green beans"||"creme brulee" 
"ciopinno"||"peas"||"mom's peach cobbler" 
"falafel"||"roasted green beans"||"Mizu Shingen Mochi" 
"ciopinno"||"potato au gratin"||"tavuk göğsü" 
""||""||"melopita" 
"Miquel's Pizza"||"potato au gratin"||"Mizu Shingen Mochi" 
"haggis"||"kale"||"Mizu Shingen Mochi" 
"ciopinno"||"cauliflower"||"" 
"ciopinno"||"kale"||"saffron kheer" 
"green coconut curry"||"roasted green beans"||"mom's peach cobbler" 
"ciopinno"||""||"saffron kheer" 
"haggis"||"potato au gratin"||"creme brulee" 
"hasenpfeffer"||"brussels sprouts"||"saffron kheer" 
""||""||"melopita" 
"potato pie"||"broccali"||"Mizu Shingen Mochi" 
"haggis"||"roasted green beans"||"melopita" 
"Miquel's Pizza"||"broccali"||"creme brulee" 
"green coconut curry"||"kale"||"creme brulee" 
"falafel"||"Chef John 5-spice carrots"||"melopita" 
"pesce con vivo"||"cauliflower"||"chili chocolate tart" 
"potato pie"||"cauliflower"||"saffron kheer" 
"Miquel's Pizza"||"peas"||"cherry ice cream" 
"falafel"||""||"saffron kheer" 
"potato pie"||"brussels sprouts"||"saffron kheer" 
"green coconut curry"||""||"cherry ice cream" 
"hasenpfeffer"||"broccali"||"cherry ice cream" 
"potato pie"||"brussels sprouts"||"cherry ice cream" 
"hasenpfeffer"||""||"mom's peach cobbler" 
""||"potato au gratin"||"cherry ice cream" 
"ciopinno"||"peas"||"chili chocolate tart" 
"falafel"||"roasted green beans"||"saffron kheer" 
"ciopinno"||"broccali"||"cinnamon brioche" 
""||"cauliflower"||"" 
"falafel"||"peas"||"creme brulee" 
"hasenpfeffer"||"kale"||"creme brulee" 
"pesce con vivo"||"kale"||"cherry ice cream" 
"falafel"||"kale"||"tavuk göğsü" 
"falafel"||"kale"||"melopita" 
"potato pie"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"potato pie"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"falafel"||"roasted green beans"||"melopita" 
"haggis"||"brussels sprouts"||"melopita" 
"ciopinno"||"roasted green beans"||"cherry ice cream" 
"falafel"||"potato au gratin"||"saffron kheer" 
""||"roasted green beans"||"" 
"ciopinno"||"roasted green beans"||"creme brulee" 
"haggis"||"cauliflower"||"cherry ice cream" 
"haggis"||"kale"||"Mizu Shingen Mochi" 
"green coconut curry"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"potato pie"||"kale"||"chili chocolate tart" 
"ciopinno"||"Chef John 5-spice carrots"||"creme brulee" 
""||"peas"||"" 
"potato pie"||"kale"||"cherry ice cream" 
"potato pie"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"Miquel's Pizza"||"kale"||"mom's peach cobbler" 
"hasenpfeffer"||"broccali"||"tavuk göğsü" 
"falafel"||"roasted green beans"||"chili chocolate tart" 
"ciopinno"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"haggis"||"peas"||"melopita" 
"haggis"||"broccali"||"chili chocolate tart" 
"green coconut curry"||"potato au gratin"||"saffron kheer" 
"green coconut curry"||"brussels sprouts"||"melopita" 
"falafel"||"broccali"||"creme brulee" 
"green coconut curry"||"potato au gratin"||"melopita" 
""||"potato au gratin"||"creme brulee" 
"haggis"||"roasted green beans"||"mom's peach cobbler" 
"haggis"||"kale"||"Mizu Shingen Mochi" 
"falafel"||"Chef John 5-spice carrots"||"saffron kheer" 
""||"potato au gratin"||"mom's peach cobbler" 
"potato pie"||""||"tavuk göğsü" 
"falafel"||"broccali"||"melopita" 
""||"peas"||"saffron kheer" 
"Miquel's Pizza"||"peas"||"cinnamon brioche" 
"hasenpfeffer"||"peas"||"chili chocolate tart" 
"potato pie"||"brussels sprouts"||"tavuk göğsü" 
"Miquel's Pizza"||"roasted green beans"||"saffron kheer" 
"haggis"||"peas"||"cherry ice cream" 
"falafel"||"potato au gratin"||"mom's peach cobbler" 
""||"roasted green beans"||"mom's peach cobbler" 
"green coconut curry"||"broccali"||"cinnamon brioche" 
"pesce con vivo"||"cauliflower"||"" 
"potato pie"||"brussels sprouts"||"melopita" 
"potato pie"||"cauliflower"||"creme brulee" 
""||"kale"||"Mizu Shingen Mochi" 
"green coconut curry"||""||"cherry ice cream" 
"pesce con vivo"||"roasted green beans"||"" 
"ciopinno"||"broccali"||"Mizu Shingen Mochi" 
"ciopinno"||"brussels sprouts"||"tavuk göğsü" 
"ciopinno"||"brussels sprouts"||"melopita" 
"falafel"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"green coconut curry"||"kale"||"cinnamon brioche" 
"ciopinno"||"peas"||"chili chocolate tart" 
"pesce con vivo"||""||"cinnamon brioche" 
"green coconut curry"||"broccali"||"cinnamon brioche" 
"falafel"||"potato au gratin"||"mom's peach cobbler" 
"green coconut curry"||"kale"||"chili chocolate tart" 
""||"cauliflower"||"melopita" 
"ciopinno"||""||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"potato au gratin"||"tavuk göğsü" 
"potato pie"||"cauliflower"||"tavuk göğsü" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"creme brulee" 
"haggis"||"kale"||"melopita" 
"potato pie"||"cauliflower"||"creme brulee" 
"hasenpfeffer"||"kale"||"Mizu Shingen Mochi" 
"pesce con vivo"||"roasted green beans"||"mom's peach cobbler" 
"falafel"||"potato au gratin"||"cinnamon brioche" 
"ciopinno"||"potato au gratin"||"saffron kheer" 
"pesce con vivo"||""||"creme brulee" 
"Miquel's Pizza"||"broccali"||"tavuk göğsü" 
"falafel"||"broccali"||"tavuk göğsü" 
"hasenpfeffer"||"potato au gratin"||"tavuk göğsü" 
"potato pie"||"Chef John 5-spice carrots"||"creme brulee" 
"haggis"||"broccali"||"saffron kheer" 
"haggis"||"broccali"||"cherry ice cream" 
"falafel"||"kale"||"creme brulee" 
"hasenpfeffer"||"broccali"||"mom's peach cobbler" 
"haggis"||"cauliflower"||"" 
"Miquel's Pizza"||"brussels sprouts"||"cinnamon brioche" 
"potato pie"||"potato au gratin"||"saffron kheer" 
"falafel"||"kale"||"chili chocolate tart" 
"ciopinno"||"broccali"||"cinnamon brioche" 
"haggis"||"peas"||"melopita" 
"pesce con vivo"||"cauliflower"||"cinnamon brioche" 
"hasenpfeffer"||"roasted green beans"||"Mizu Shingen Mochi" 
"potato pie"||"roasted green beans"||"cinnamon brioche" 
"green coconut curry"||"cauliflower"||"cherry ice cream" 
"green coconut curry"||"peas"||"chili chocolate tart" 
"haggis"||"kale"||"melopita" 
"haggis"||"broccali"||"melopita" 
"pesce con vivo"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"green coconut curry"||"roasted green beans"||"chili chocolate tart" 
"haggis"||"cauliflower"||"chili chocolate tart" 
"Miquel's Pizza"||"roasted green beans"||"creme brulee" 
"Miquel's Pizza"||"brussels sprouts"||"saffron kheer" 
"ciopinno"||""||"melopita" 
